car,move
X,-2
C,-1
A,-2
D,-1
D,1
A,1
B,-1
C,1
C,-1
H,-1
C,1
C,-1
X,1
D,-1
G,-1
A,-1
F,1
A,1
F,1
A,-1
A,1
K,-1
X,-1
A,-1
L,-1
B,-1
K,-1
I,-1
L,-2
X,1
I,-1
G,-1
X,-1
L,1
I,-1
K,1
L,-1
K,1
F,-2
X,2
X,1
F,2
F,-2
X,-1
G,1
B,1
G,1
X,-1
B,-1
B,1
A,1
X,1
G,1
H,1
X,-1
X,1
G,1
H,1
F,1
H,1
X,2
