car,move
A,-1
X,-2
A,1
C,-1
A,-2
X,2
B,-2
D,-1
X,-1
G,-2
X,2
H,-1
F,2
K,-1
X,-3
K,-1
I,-2
L,-2
G,1
X,1
I,-1
K,1
L,1
X,1
G,-1
L,-2
K,1
F,-1
H,3
F,-1
X,2
