car,move
A,-2
B,-1
H,-1
C,-1
B,-1
D,-1
G,-1
F,2
X,-2
F,-1
G,-1
X,1
E,1
F,1
J,-1
K,-2
I,-3
L,-1
J,-1
L,-3
K,2
F,-1
X,1
H,3
X,2
