car,move
T,-1
V,-1
W,-1
U,2
W,1
U,-1
J,1
G,1
K,1
M,1
G,-1
H,3
J,-1
U,1
G,1
C,-1
U,-1
V,1
W,-1
M,-1
T,1
Y,-1
Q,1
N,-1
C,1
U,-1
O,-2
J,1
Y,1
P,-2
H,-1
W,1
V,1
P,1
V,-2
M,-1
H,1
Q,-1
U,2
C,-1
N,-1
O,1
P,1
U,-1
J,-1
Q,1
U,1
X,1
Q,-1
U,-2
G,2
V,2
K,1
O,-1
U,1
G,-2
X,-1
O,1
V,-2
Q,1
O,-1
K,-1
Z,-2
O,-2
Z,1
Y,1
X,2
Y,1
G,1
X,1
M,1
O,2
K,1
L,-1
G,-1
O,-2
V,-1
S,1
K,2
Y,1
X,1
N,2
G,1
O,1
Y,1
X,2
K,-2
S,-1
V,2
X,1
