car,move
B,1
G,-1
M,1
A,-1
F,-1
G,1
S,-7
T,-1
G,-3
D,1
M,1
U,-1
P,1
K,1
D,4
G,3
S,4
C,-2
E,2
G,-1
H,-2
S,1
B,1
C,1
E,-1
F,1
A,4
C,-1
B,-2
G,2
D,-3
I,-1
F,-1
E,1
S,-1
A,1
D,2
G,-1
I,-1
E,-1
H,2
A,1
S,1
X,-1
D,1
E,2
C,1
H,-1
N,-3
L,1
Q,-1
N,-1
R,-1
O,1
J,1
X,7
