car,move
H,-1
G,1
Q,1
W,-1
Q,-1
V,-1
C,-1
Q,1
C,1
W,1
K,1
J,1
U,2
H,3
N,-1
O,-4
P,-4
H,1
P,4
J,-1
O,4
W,-1
O,-1
P,-1
O,-1
W,1
U,-2
O,-1
P,-2
K,1
L,-1
V,1
C,-1
V,1
N,-1
V,-3
J,1
U,2
S,1
J,-1
K,3
N,1
P,1
M,-1
N,1
O,-1
N,-2
P,1
O,2
P,-1
S,-1
U,-1
X,3
V,2
L,1
Q,-2
X,2
G,2
P,2
J,2
T,-1
X,2
