car,move
F,-4
E,-1
B,3
X,-3
B,-2
G,-2
E,4
A,-2
H,-4
B,2
X,1
G,1
A,-2
G,-1
H,-4
B,2
E,-3
G,-1
D,-3
H,2
C,3
G,3
X,3
