car,move
A,-2
C,-1
D,-1
G,-1
X,-2
B,-1
H,-1
X,2
A,1
F,2
K,-1
L,-1
X,-2
K,-1
I,-3
L,-1
X,1
L,-1
K,2
E,2
X,-1
E,-2
F,-2
H,3
G,2
X,4
