car,move
X,-1
A,-2
B,-2
C,-1
D,-1
G,-1
H,-1
X,1
F,2
K,-1
E,1
L,-3
X,-2
L,3
K,1
X,1
B,1
K,-2
I,-1
L,-3
B,-1
I,1
J,-2
L,3
G,-1
I,-3
L,-4
K,2
X,2
K,-1
J,1
K,1
F,-1
H,3
X,1
