car,move
J,-1
I,1
A,-1
B,-1
I,-1
J,1
C,-1
B,1
G,-1
F,1
B,-1
F,-1
J,-1
H,-1
I,2
B,1
I,-1
G,-1
I,1
H,2
L,-2
J,-1
E,1
J,-1
E,2
H,-1
D,-1
I,-3
H,1
E,-2
J,1
J,1
L,1
J,1
E,2
L,-1
E,-1
L,1
X,2
E,1
X,1
H,-1
I,1
X,-3
D,1
X,1
L,1
H,-1
X,2
G,1
A,1
D,-1
H,1
L,-1
A,-1
I,-1
H,1
B,-1
L,1
F,2
I,-1
K,-2
X,1
