car,move
G,-2
J,-1
K,-1
N,-1
M,1
K,-2
S,-3
T,-2
Q,-1
U,-1
Q,-1
L,1
G,1
J,1
M,-1
O,-1
U,-1
K,-1
G,-1
L,1
S,1
T,-3
J,-1
O,1
S,-2
M,-3
V,-2
T,-1
L,-1
V,1
U,2
N,1
G,-1
L,-1
E,1
U,-2
V,-1
R,-3
N,1
X,-2
S,1
H,1
F,2
N,1
U,1
A,1
F,1
G,-1
K,-1
N,-1
U,-1
K,1
B,2
H,1
C,2
A,3
U,2
D,-3
A,-3
C,-2
G,1
K,-1
U,2
F,-1
I,-1
P,-3
O,1
H,1
X,3
